season,week,date,away_team,home_team,elo_diff_pre_game,p_home,predicted_winner,model_probability,actual_home_score,actual_away_score,actual_winner,correct
2021,13,2021-12-05,WAS,LV,-15.74,0.5277,LV,0.5277,15,17,WAS,0
2021,13,2021-12-05,BAL,PIT,-92.01,0.4187,BAL,0.5813,20,19,PIT,0
2021,13,2021-12-05,SF,SEA,85.79,0.6671,SEA,0.6671,30,23,SEA,1
2021,13,2021-12-06,DEN,KC,257.84,0.8437,KC,0.8437,22,9,KC,1
2021,13,2021-12-07,NE,BUF,-35.6,0.4991,NE,0.5009,10,14,NE,1
2021,14,2021-12-10,PIT,MIN,-45.4,0.485,PIT,0.515,36,28,MIN,0
2021,14,2021-12-12,ATL,CAR,-19.9,0.5217,CAR,0.5217,21,29,ATL,0
2021,14,2021-12-12,BAL,CLE,-257.27,0.2176,BAL,0.7824,24,22,CLE,0
2021,14,2021-12-12,SEA,HOU,-243.12,0.2318,SEA,0.7682,13,33,SEA,1
2021,14,2021-12-12,LV,KC,327.05,0.8893,KC,0.8893,48,9,KC,1
2021,14,2021-12-12,NO,NYJ,-376.67,0.1227,NO,0.8773,9,30,NO,1
2021,14,2021-12-12,JAX,TEN,294.16,0.8693,TEN,0.8693,20,0,TEN,1
2021,14,2021-12-12,DAL,WAS,-145.36,0.3463,DAL,0.6537,20,27,DAL,1
2021,14,2021-12-12,DET,DEN,134.03,0.7257,DEN,0.7257,38,10,DEN,1
2021,14,2021-12-12,NYG,LAC,158.24,0.7526,LAC,0.7526,37,21,LAC,1
2021,14,2021-12-12,SF,CIN,-82.73,0.4317,SF,0.5683,23,26,SF,1
2021,14,2021-12-12,BUF,TB,-32.37,0.5038,TB,0.5038,33,27,TB,1
2021,14,2021-12-13,CHI,GB,208.23,0.8022,GB,0.8022,45,30,GB,1
2021,14,2021-12-14,LAR,ARI,-60.09,0.464,LAR,0.536,23,30,LAR,1
2021,15,2021-12-17,KC,LAC,-195.53,0.2841,KC,0.7159,28,34,KC,1
2021,15,2021-12-19,NE,IND,-107.15,0.3976,NE,0.6024,27,17,IND,0
2021,15,2021-12-19,CAR,BUF,204.47,0.7988,BUF,0.7988,31,14,BUF,1
2021,15,2021-12-19,ARI,DET,-226.13,0.2497,ARI,0.7503,30,12,DET,0
2021,15,2021-12-19,HOU,JAX,-105.59,0.3998,HOU,0.6002,16,30,HOU,1
2021,15,2021-12-19,NYJ,MIA,168.37,0.7633,MIA,0.7633,31,24,MIA,1
2021,15,2021-12-19,DAL,NYG,-210.72,0.2667,DAL,0.7333,6,21,DAL,1
2021,15,2021-12-19,TEN,PIT,32.13,0.5954,PIT,0.5954,19,13,PIT,1
2021,15,2021-12-19,CIN,DEN,32.64,0.5961,DEN,0.5961,10,15,CIN,0
2021,15,2021-12-19,ATL,SF,61.16,0.635,SF,0.635,31,13,SF,1
2021,15,2021-12-19,GB,BAL,5.42,0.5579,BAL,0.5579,30,31,GB,0
2021,15,2021-12-20,NO,TB,-57.43,0.4678,NO,0.5322,0,9,NO,1
2021,15,2021-12-20,LV,CLE,47.64,0.6167,CLE,0.6167,14,16,LV,0
2021,15,2021-12-21,MIN,CHI,-109.83,0.3939,MIN,0.6061,9,17,MIN,1
2021,15,2021-12-22,SEA,LAR,-9.86,0.5361,LAR,0.5361,20,10,LAR,1
2021,15,2021-12-22,WAS,PHI,111.86,0.6996,PHI,0.6996,27,17,PHI,1
2021,16,2021-12-24,SF,TEN,20.81,0.5796,TEN,0.5796,20,17,TEN,1
2021,16,2021-12-25,CLE,GB,248.97,0.8368,GB,0.8368,24,22,GB,1
2021,16,2021-12-26,IND,ARI,-72.45,0.4463,IND,0.5537,16,22,IND,1
2021,16,2021-12-26,DET,ATL,122.21,0.712,ATL,0.712,20,16,ATL,1
2021,16,2021-12-26,TB,CAR,-183.42,0.2985,TB,0.7015,6,32,TB,1
2021,16,2021-12-26,BAL,CIN,-234.78,0.2405,BAL,0.7595,41,21,CIN,0
2021,16,2021-12-26,LAC,HOU,-148.29,0.3425,LAC,0.6575,41,29,HOU,0
2021,16,2021-12-26,LAR,MIN,-48.34,0.4808,LAR,0.5192,23,30,LAR,1
2021,16,2021-12-26,BUF,NE,39.11,0.6051,NE,0.6051,21,33,BUF,0
2021,16,2021-12-26,JAX,NYJ,32.04,0.5953,NYJ,0.5953,26,21,NYJ,1
2021,16,2021-12-26,NYG,PHI,178.39,0.7735,PHI,0.7735,34,10,PHI,1
2021,16,2021-12-26,CHI,SEA,162.66,0.7573,SEA,0.7573,24,25,CHI,0
2021,16,2021-12-26,PIT,KC,127.92,0.7187,KC,0.7187,36,10,KC,1
2021,16,2021-12-26,DEN,LV,-64.05,0.4583,DEN,0.5417,17,13,LV,0
2021,16,2021-12-27,WAS,DAL,167.94,0.7628,DAL,0.7628,56,14,DAL,1
2021,16,2021-12-28,MIA,NO,220.35,0.813,NO,0.813,3,20,MIA,0
2021,17,2022-01-02,LAR,BAL,23.81,0.5838,BAL,0.5838,19,20,LAR,0
2021,17,2022-01-02,ATL,BUF,191.18,0.7862,BUF,0.7862,29,15,BUF,1
2021,17,2022-01-02,NYG,CHI,111.21,0.6988,CHI,0.6988,29,3,CHI,1
2021,17,2022-01-02,KC,CIN,-275.49,0.2003,KC,0.7997,34,31,CIN,0
2021,17,2022-01-02,LV,IND,196.64,0.7914,IND,0.7914,20,23,LV,0
2021,17,2022-01-02,JAX,NE,414.46,0.93,NE,0.93,50,10,NE,1
2021,17,2022-01-02,TB,NYJ,-325.37,0.1582,TB,0.8418,24,28,TB,1
2021,17,2022-01-02,MIA,TEN,82.19,0.6625,TEN,0.6625,34,3,TEN,1
2021,17,2022-01-02,PHI,WAS,-141.66,0.3511,PHI,0.6489,16,20,PHI,1
2021,17,2022-01-02,DEN,LAC,59.75,0.6331,LAC,0.6331,34,13,LAC,1
2021,17,2022-01-02,HOU,SF,140.35,0.7329,SF,0.7329,23,7,SF,1
2021,17,2022-01-02,ARI,DAL,75.71,0.6541,DAL,0.6541,22,25,ARI,0
2021,17,2022-01-02,CAR,NO,249.48,0.8372,NO,0.8372,18,10,NO,1
2021,17,2022-01-02,DET,SEA,280.07,0.8598,SEA,0.8598,51,29,SEA,1
2021,17,2022-01-03,MIN,GB,114.22,0.7024,GB,0.7024,37,10,GB,1
2021,17,2022-01-04,CLE,PIT,161.55,0.7561,PIT,0.7561,26,14,PIT,1
2021,18,2022-01-08,KC,DEN,-290.98,0.1864,KC,0.8136,24,28,KC,1
2021,18,2022-01-09,DAL,PHI,-38.34,0.4952,DAL,0.5048,26,51,DAL,1
2021,18,2022-01-09,PIT,BAL,54.52,0.6261,BAL,0.6261,13,16,PIT,0
2021,18,2022-01-09,CIN,CLE,-46.02,0.4842,CIN,0.5158,21,16,CLE,0
2021,18,2022-01-09,GB,DET,-366.94,0.1289,GB,0.8711,37,30,DET,0
2021,18,2022-01-09,TEN,HOU,-190.56,0.29,TEN,0.71,25,28,TEN,1
2021,18,2022-01-09,IND,JAX,-346.26,0.1429,IND,0.8571,26,11,JAX,0
2021,18,2022-01-09,CHI,MIN,88.64,0.6708,MIN,0.6708,31,17,MIN,1
2021,18,2022-01-09,WAS,NYG,-57.68,0.4674,WAS,0.5326,7,22,WAS,1
2021,18,2022-01-09,SEA,ARI,-94.26,0.4155,SEA,0.5845,30,38,SEA,1
2021,18,2022-01-09,NO,ATL,-209.55,0.268,NO,0.732,20,30,NO,1
2021,18,2022-01-09,NYJ,BUF,365.37,0.9093,BUF,0.9093,27,10,BUF,1
2021,18,2022-01-09,SF,LAR,97.54,0.682,LAR,0.682,24,27,SF,0
2021,18,2022-01-09,NE,MIA,-198.61,0.2805,NE,0.7195,33,24,MIA,0
2021,18,2022-01-09,CAR,TB,208.5,0.8025,TB,0.8025,41,17,TB,1
2021,18,2022-01-10,LAC,LV,-114.51,0.3875,LAC,0.6125,35,32,LV,0
2022,1,2022-09-09,BUF,LAR,-26.54,0.5122,LAR,0.5122,10,31,BUF,0
2022,1,2022-09-11,NO,ATL,-219.31,0.2571,NO,0.7429,26,27,NO,1
2022,1,2022-09-11,CLE,CAR,-29.89,0.5074,CAR,0.5074,24,26,CLE,0
2022,1,2022-09-11,SF,CHI,-85.33,0.4281,SF,0.5719,19,10,CHI,0
2022,1,2022-09-11,PIT,CIN,-139.07,0.3546,PIT,0.6454,20,23,PIT,1
2022,1,2022-09-11,PHI,DET,-187.06,0.2941,PHI,0.7059,35,38,PHI,1
2022,1,2022-09-11,IND,HOU,-189.98,0.2907,IND,0.7093,20,20,TIE,1
2022,1,2022-09-11,NE,MIA,-173.84,0.3102,NE,0.6898,20,7,MIA,0
2022,1,2022-09-11,BAL,NYJ,-358.01,0.1348,BAL,0.8652,9,24,BAL,1
2022,1,2022-09-11,JAX,WAS,142.56,0.7354,WAS,0.7354,28,22,WAS,1
2022,1,2022-09-11,KC,ARI,-221.74,0.2545,KC,0.7455,21,44,KC,1
2022,1,2022-09-11,LV,LAC,101.63,0.6871,LAC,0.6871,24,19,LAC,1
2022,1,2022-09-11,GB,MIN,-116.48,0.3849,GB,0.6151,23,7,MIN,0
2022,1,2022-09-11,NYG,TEN,255.49,0.8419,TEN,0.8419,20,21,NYG,0
2022,1,2022-09-12,TB,DAL,-22.99,0.5173,DAL,0.5173,3,19,TB,0
2022,1,2022-09-13,DEN,SEA,181.82,0.777,SEA,0.777,17,16,SEA,1
2022,2,2022-09-16,LAC,KC,220.53,0.8132,KC,0.8132,27,24,KC,1
2022,2,2022-09-18,MIA,BAL,153.88,0.7479,BAL,0.7479,38,42,MIA,0
2022,2,2022-09-18,NYJ,CLE,153.63,0.7476,CLE,0.7476,30,31,NYJ,0
2022,2,2022-09-18,WAS,DET,-75.03,0.4426,WAS,0.5574,36,27,DET,0
2022,2,2022-09-18,IND,JAX,-312.89,0.168,IND,0.832,24,0,JAX,0
2022,2,2022-09-18,TB,NO,31.93,0.5951,NO,0.5951,10,20,TB,0
2022,2,2022-09-18,CAR,NYG,-68.93,0.4513,CAR,0.5487,19,16,NYG,0
2022,2,2022-09-18,NE,PIT,-30.21,0.5069,PIT,0.5069,14,17,NE,0
2022,2,2022-09-18,ATL,LAR,165.42,0.7602,LAR,0.7602,31,27,LAR,1
2022,2,2022-09-18,SEA,SF,-87.19,0.4254,SEA,0.5746,27,7,SF,0
2022,2,2022-09-18,CIN,DAL,125.57,0.7159,DAL,0.7159,20,17,DAL,1
2022,2,2022-09-18,HOU,DEN,54.89,0.6266,DEN,0.6266,16,9,DEN,1
2022,2,2022-09-18,ARI,LV,-92.36,0.4182,ARI,0.5818,23,29,ARI,1
2022,2,2022-09-19,CHI,GB,193.58,0.7885,GB,0.7885,27,10,GB,1
2022,2,2022-09-19,TEN,BUF,100.03,0.6851,BUF,0.6851,41,7,BUF,1
2022,2,2022-09-20,MIN,PHI,-53.54,0.4733,MIN,0.5267,24,7,PHI,0
2022,3,2022-09-23,PIT,CLE,-169.08,0.3161,PIT,0.6839,29,17,CLE,0
2022,3,2022-09-25,NO,CAR,-266.28,0.2089,NO,0.7911,22,14,CAR,0
2022,3,2022-09-25,HOU,CHI,89.3,0.6716,CHI,0.6716,23,20,CHI,1
2022,3,2022-09-25,KC,IND,-196.42,0.2831,KC,0.7169,20,17,IND,0
2022,3,2022-09-25,BUF,MIA,-185.03,0.2966,BUF,0.7034,21,19,MIA,0
2022,3,2022-09-25,DET,MIN,220.76,0.8134,MIN,0.8134,28,24,MIN,1
2022,3,2022-09-25,BAL,NE,3.4,0.555,NE,0.555,26,37,BAL,0
2022,3,2022-09-25,CIN,NYJ,-168.64,0.3166,CIN,0.6834,12,27,CIN,1
2022,3,2022-09-25,LV,TEN,154.14,0.7482,TEN,0.7482,24,22,TEN,1
2022,3,2022-09-25,PHI,WAS,-143.61,0.3486,PHI,0.6514,8,24,PHI,1
2022,3,2022-09-25,JAX,LAC,234.62,0.8252,LAC,0.8252,10,38,JAX,0
2022,3,2022-09-25,LAR,ARI,-104.65,0.4011,LAR,0.5989,12,20,LAR,1
2022,3,2022-09-25,ATL,SEA,159.95,0.7544,SEA,0.7544,23,27,ATL,0
2022,3,2022-09-25,GB,TB,-20.38,0.521,TB,0.521,12,14,GB,0
2022,3,2022-09-26,SF,DEN,-109.91,0.3938,SF,0.6062,11,10,DEN,0
2022,3,2022-09-27,DAL,NYG,-254.08,0.2208,DAL,0.7792,16,23,DAL,1
2022,4,2022-09-30,MIA,CIN,-42.59,0.4891,MIA,0.5109,27,15,CIN,0
2022,4,2022-10-02,MIN,NO,78.46,0.6577,NO,0.6577,25,28,MIN,0
2022,4,2022-10-02,CLE,ATL,5.97,0.5587,ATL,0.5587,23,20,ATL,1
2022,4,2022-10-02,BUF,BAL,-29.65,0.5077,BAL,0.5077,20,23,BUF,0
2022,4,2022-10-02,WAS,DAL,202.28,0.7967,DAL,0.7967,25,10,DAL,1
2022,4,2022-10-02,SEA,DET,-253.13,0.2217,SEA,0.7783,45,48,SEA,1
2022,4,2022-10-02,LAC,HOU,-118.03,0.3827,LAC,0.6173,24,34,LAC,1
2022,4,2022-10-02,TEN,IND,-7.56,0.5394,IND,0.5394,17,24,TEN,0
2022,4,2022-10-02,CHI,NYG,-137.61,0.3565,CHI,0.6435,20,12,NYG,0
2022,4,2022-10-02,JAX,PHI,238.26,0.8282,PHI,0.8282,29,21,PHI,1
2022,4,2022-10-02,NYJ,PIT,305.53,0.8766,PIT,0.8766,20,24,NYJ,0
2022,4,2022-10-02,ARI,CAR,-99.43,0.4083,ARI,0.5917,16,26,ARI,1
2022,4,2022-10-02,NE,GB,44.06,0.6119,GB,0.6119,27,24,GB,1
2022,4,2022-10-02,DEN,LV,-44.45,0.4864,DEN,0.5136,32,23,LV,0
2022,4,2022-10-03,KC,TB,-91.82,0.419,KC,0.581,31,41,KC,1
2022,4,2022-10-04,LAR,SF,-73.28,0.4451,LAR,0.5549,24,9,SF,0
2022,5,2022-10-07,IND,DEN,-107.4,0.3973,IND,0.6027,9,12,IND,1
2022,5,2022-10-09,NYG,GB,336.59,0.8946,GB,0.8946,22,27,NYG,0
2022,5,2022-10-09,PIT,BUF,108.36,0.6953,BUF,0.6953,38,3,BUF,1
2022,5,2022-10-09,LAC,CLE,-56.99,0.4684,LAC,0.5316,28,30,LAC,1
2022,5,2022-10-09,HOU,JAX,-55.23,0.4709,HOU,0.5291,6,13,HOU,1
2022,5,2022-10-09,CHI,MIN,115.78,0.7043,MIN,0.7043,29,22,MIN,1
2022,5,2022-10-09,DET,NE,286.1,0.8639,NE,0.8639,29,0,NE,1
2022,5,2022-10-09,SEA,NO,41.15,0.6079,NO,0.6079,39,32,NO,1
2022,5,2022-10-09,MIA,NYJ,-206.11,0.2719,MIA,0.7281,40,17,NYJ,0
2022,5,2022-10-09,ATL,TB,179.01,0.7742,TB,0.7742,21,15,TB,1
2022,5,2022-10-09,TEN,WAS,-185.49,0.296,TEN,0.704,17,21,TEN,1
2022,5,2022-10-09,SF,CAR,-167.16,0.3185,SF,0.6815,15,37,SF,1
2022,5,2022-10-09,PHI,ARI,-42.57,0.4891,PHI,0.5109,17,20,PHI,1
2022,5,2022-10-09,DAL,LAR,10.66,0.5653,LAR,0.5653,10,22,DAL,0
2022,5,2022-10-10,CIN,BAL,168.36,0.7633,BAL,0.7633,19,17,BAL,1
2022,5,2022-10-11,LV,KC,331.42,0.8918,KC,0.8918,30,29,KC,1
2022,6,2022-10-14,WAS,CHI,72.19,0.6495,CHI,0.6495,7,12,WAS,0
2022,6,2022-10-16,SF,ATL,-118.8,0.3817,SF,0.6183,28,14,ATL,0
2022,6,2022-10-16,NE,CLE,-194.11,0.2858,NE,0.7142,15,38,NE,1
2022,6,2022-10-16,NYJ,GB,356.13,0.9048,GB,0.9048,10,27,NYJ,0
2022,6,2022-10-16,JAX,IND,246.73,0.835,IND,0.835,34,27,IND,1
2022,6,2022-10-16,MIN,MIA,-105.66,0.3997,MIN,0.6003,16,24,MIN,1
2022,6,2022-10-16,CIN,NO,170.19,0.7652,NO,0.7652,26,30,CIN,0
2022,6,2022-10-16,BAL,NYG,-295.37,0.1826,BAL,0.8174,24,20,NYG,0
2022,6,2022-10-16,TB,PIT,-74.5,0.4434,TB,0.5566,20,18,PIT,0
2022,6,2022-10-16,CAR,LAR,208.84,0.8028,LAR,0.8028,24,10,LAR,1
2022,6,2022-10-16,ARI,SEA,85.87,0.6672,SEA,0.6672,19,9,SEA,1
2022,6,2022-10-16,BUF,KC,45.53,0.6139,KC,0.6139,20,24,BUF,0
2022,6,2022-10-17,DAL,PHI,-49.93,0.4785,DAL,0.5215,26,17,PHI,0
2022,6,2022-10-18,DEN,LAC,69.47,0.646,LAC,0.646,19,16,LAC,1
2022,7,2022-10-21,NO,ARI,-137.44,0.3567,NO,0.6433,42,34,ARI,0
2022,7,2022-10-23,CLE,BAL,210.82,0.8046,BAL,0.8046,23,20,BAL,1
2022,7,2022-10-23,TB,CAR,-252.54,0.2223,TB,0.7777,21,3,CAR,0
2022,7,2022-10-23,ATL,CIN,14.34,0.5705,CIN,0.5705,35,17,CIN,1
2022,7,2022-10-23,DET,DAL,263.22,0.8477,DAL,0.8477,24,6,DAL,1
2022,7,2022-10-23,NYG,JAX,-60.17,0.4638,NYG,0.5362,17,23,NYG,1
2022,7,2022-10-23,IND,TEN,22.2,0.5816,TEN,0.5816,19,10,TEN,1
2022,7,2022-10-23,GB,WAS,-258.9,0.216,GB,0.784,23,21,WAS,0
2022,7,2022-10-23,NYJ,DEN,96.7,0.6809,DEN,0.6809,9,16,NYJ,0
2022,7,2022-10-23,HOU,LV,39.03,0.6049,LV,0.6049,38,20,LV,1
2022,7,2022-10-23,SEA,LAC,-91.28,0.4197,SEA,0.5803,23,37,SEA,1
2022,7,2022-10-23,KC,SF,-179.94,0.3027,KC,0.6973,23,44,KC,1
2022,7,2022-10-24,PIT,MIA,-103.85,0.4022,PIT,0.5978,16,10,MIA,0
2022,7,2022-10-25,CHI,NE,194.99,0.7898,NE,0.7898,14,33,CHI,0
2022,8,2022-10-28,BAL,TB,-26.91,0.5116,TB,0.5116,22,27,BAL,0
2022,8,2022-10-30,DEN,JAX,-126.21,0.3717,DEN,0.6283,17,21,DEN,1
2022,8,2022-10-30,CAR,ATL,54.92,0.6266,ATL,0.6266,37,34,ATL,1
2022,8,2022-10-30,CHI,DAL,136.37,0.7284,DAL,0.7284,49,29,DAL,1
2022,8,2022-10-30,MIA,DET,-142.56,0.35,MIA,0.65,27,31,MIA,1
2022,8,2022-10-30,ARI,MIN,75.07,0.6533,MIN,0.6533,34,26,MIN,1
2022,8,2022-10-30,LV,NO,202.31,0.7967,NO,0.7967,24,0,NO,1
2022,8,2022-10-30,NE,NYJ,-275.75,0.2001,NE,0.7999,17,22,NE,1
2022,8,2022-10-30,PIT,PHI,8.21,0.5619,PHI,0.5619,35,13,PHI,1
2022,8,2022-10-30,TEN,HOU,-219.52,0.2569,TEN,0.7431,10,17,TEN,1
2022,8,2022-10-30,WAS,IND,147.34,0.7407,IND,0.7407,16,17,WAS,0
2022,8,2022-10-30,SF,LAR,49.85,0.6197,LAR,0.6197,14,31,SF,0
2022,8,2022-10-30,NYG,SEA,240.72,0.8302,SEA,0.8302,27,13,SEA,1
2022,8,2022-10-31,GB,BUF,64.48,0.6394,BUF,0.6394,27,17,BUF,1
2022,8,2022-11-01,CIN,CLE,-69.81,0.4501,CIN,0.5499,32,13,CLE,0
2022,9,2022-11-04,PHI,HOU,-225.77,0.2501,PHI,0.7499,17,29,PHI,1
2022,9,2022-11-06,LAC,ATL,-36.0,0.4986,LAC,0.5014,17,20,LAC,1
2022,9,2022-11-06,MIA,CHI,-20.12,0.5214,CHI,0.5214,32,35,MIA,0
2022,9,2022-11-06,CAR,CIN,81.41,0.6615,CIN,0.6615,42,21,CIN,1
2022,9,2022-11-06,GB,DET,-307.51,0.1724,GB,0.8276,15,9,DET,0
2022,9,2022-11-06,LV,JAX,-128.53,0.3686,LV,0.6314,27,20,JAX,0
2022,9,2022-11-06,IND,NE,83.08,0.6637,NE,0.6637,26,3,NE,1
2022,9,2022-11-06,BUF,NYJ,-372.74,0.1252,BUF,0.8748,20,17,NYJ,0
2022,9,2022-11-06,MIN,WAS,-189.44,0.2913,MIN,0.7087,17,20,MIN,1
2022,9,2022-11-06,SEA,ARI,-107.36,0.3973,SEA,0.6027,21,31,SEA,1
2022,9,2022-11-06,LAR,TB,24.88,0.5853,TB,0.5853,16,13,TB,1
2022,9,2022-11-07,TEN,KC,161.78,0.7563,KC,0.7563,20,17,KC,1
2022,9,2022-11-08,BAL,NO,-15.27,0.5284,NO,0.5284,13,27,BAL,0
2022,10,2022-11-11,ATL,CAR,-67.64,0.4532,ATL,0.5468,25,15,CAR,0
2022,10,2022-11-13,SEA,TB,-8.68,0.5378,TB,0.5378,21,16,TB,1
2022,10,2022-11-13,MIN,BUF,112.19,0.7,BUF,0.7,30,33,MIN,0
2022,10,2022-11-13,DET,CHI,114.32,0.7026,CHI,0.7026,30,31,DET,0
2022,10,2022-11-13,JAX,KC,450.68,0.9424,KC,0.9424,27,17,KC,1
2022,10,2022-11-13,CLE,MIA,41.5,0.6083,MIA,0.6083,39,17,MIA,1
2022,10,2022-11-13,HOU,NYG,10.71,0.5654,NYG,0.5654,24,16,NYG,1
2022,10,2022-11-13,NO,PIT,-72.9,0.4457,NO,0.5543,20,10,PIT,0
2022,10,2022-11-13,DEN,TEN,159.1,0.7535,TEN,0.7535,17,10,TEN,1
2022,10,2022-11-13,IND,LV,-119.91,0.3802,IND,0.6198,20,25,IND,1
2022,10,2022-11-13,DAL,GB,14.39,0.5706,GB,0.5706,31,28,GB,1
2022,10,2022-11-13,ARI,LAR,80.54,0.6604,LAR,0.6604,17,27,ARI,0
2022,10,2022-11-14,LAC,SF,63.91,0.6386,SF,0.6386,22,16,SF,1
2022,10,2022-11-15,WAS,PHI,190.33,0.7853,PHI,0.7853,21,32,WAS,0
2022,11,2022-11-18,TEN,GB,43.1,0.6105,GB,0.6105,17,27,TEN,0
2022,11,2022-11-20,CHI,ATL,-4.14,0.5443,ATL,0.5443,27,24,ATL,1
2022,11,2022-11-20,CAR,BAL,262.96,0.8475,BAL,0.8475,13,3,BAL,1
2022,11,2022-11-20,CLE,BUF,269.1,0.852,BUF,0.852,31,23,BUF,1
2022,11,2022-11-20,WAS,HOU,-67.81,0.4529,WAS,0.5471,10,23,WAS,1
2022,11,2022-11-20,PHI,IND,-41.98,0.49,PHI,0.51,16,17,PHI,1
2022,11,2022-11-20,NYJ,NE,283.87,0.8624,NE,0.8624,10,3,NE,1
2022,11,2022-11-20,LAR,NO,43.25,0.6108,NO,0.6108,27,20,NO,1
2022,11,2022-11-20,DET,NYG,27.93,0.5896,NYG,0.5896,18,31,DET,0
2022,11,2022-11-20,LV,DEN,17.75,0.5753,DEN,0.5753,16,22,LV,0
2022,11,2022-11-20,DAL,MIN,-5.03,0.543,MIN,0.543,3,40,DAL,0
2022,11,2022-11-20,CIN,PIT,67.85,0.6438,PIT,0.6438,30,37,CIN,0
2022,11,2022-11-21,KC,LAC,-253.63,0.2212,KC,0.7788,27,30,KC,1
2022,11,2022-11-22,SF,ARI,-61.75,0.4616,SF,0.5384,10,38,SF,1
2022,12,2022-11-24,BUF,DET,-343.98,0.1445,BUF,0.8555,25,28,BUF,1
2022,12,2022-11-24,NYG,DAL,275.29,0.8565,DAL,0.8565,28,20,DAL,1
2022,12,2022-11-25,NE,MIN,-60.62,0.4632,NE,0.5368,33,26,MIN,0
2022,12,2022-11-27,DEN,CAR,-16.15,0.5271,CAR,0.5271,23,10,CAR,1
2022,12,2022-11-27,TB,CLE,-189.37,0.2914,TB,0.7086,23,17,CLE,0
2022,12,2022-11-27,BAL,JAX,-365.74,0.1297,BAL,0.8703,28,27,JAX,0
2022,12,2022-11-27,HOU,MIA,162.65,0.7573,MIA,0.7573,30,15,MIA,1
2022,12,2022-11-27,CHI,NYJ,-95.81,0.4134,CHI,0.5866,31,10,NYJ,0
2022,12,2022-11-27,CIN,TEN,98.99,0.6838,TEN,0.6838,16,20,CIN,0
2022,12,2022-11-27,ATL,WAS,-24.4,0.5153,WAS,0.5153,19,13,WAS,1
2022,12,2022-11-27,LAC,ARI,-4.17,0.5443,ARI,0.5443,24,25,LAC,0
2022,12,2022-11-27,LV,SEA,202.18,0.7966,SEA,0.7966,34,40,LV,0
2022,12,2022-11-27,LAR,KC,193.93,0.7888,KC,0.7888,26,10,KC,1
2022,12,2022-11-27,NO,SF,-24.32,0.5154,SF,0.5154,13,0,SF,1
2022,12,2022-11-28,GB,PHI,-39.36,0.4937,GB,0.5063,40,33,PHI,0
2022,12,2022-11-29,PIT,IND,-18.81,0.5233,IND,0.5233,17,24,PIT,0
2022,13,2022-12-02,BUF,NE,-76.92,0.44,BUF,0.56,10,24,BUF,1
2022,13,2022-12-04,PIT,ATL,-114.82,0.3871,PIT,0.6129,16,19,PIT,1
2022,13,2022-12-04,DEN,BAL,257.77,0.8436,BAL,0.8436,10,9,BAL,1
2022,13,2022-12-04,GB,CHI,-185.38,0.2962,GB,0.7038,19,28,GB,1
2022,13,2022-12-04,JAX,DET,52.6,0.6235,DET,0.6235,40,14,DET,1
2022,13,2022-12-04,CLE,HOU,-108.53,0.3957,CLE,0.6043,14,27,CLE,1
2022,13,2022-12-04,NYJ,MIN,216.83,0.8099,MIN,0.8099,27,22,MIN,1
2022,13,2022-12-04,WAS,NYG,-75.96,0.4413,WAS,0.5587,20,20,TIE,1
2022,13,2022-12-04,TEN,PHI,-3.81,0.5448,PHI,0.5448,35,10,PHI,1
2022,13,2022-12-04,SEA,LAR,-49.41,0.4793,SEA,0.5207,23,27,SEA,1
2022,13,2022-12-04,MIA,SF,98.44,0.6831,SF,0.6831,33,17,SF,1
2022,13,2022-12-04,KC,CIN,-250.13,0.2247,KC,0.7753,27,24,CIN,0
2022,13,2022-12-04,LAC,LV,-77.45,0.4392,LAC,0.5608,27,20,LV,0
2022,13,2022-12-05,IND,DAL,115.34,0.7038,DAL,0.7038,54,19,DAL,1
2022,13,2022-12-06,NO,TB,5.25,0.5577,TB,0.5577,17,16,TB,1
2022,14,2022-12-09,LV,LAR,116.93,0.7057,LAR,0.7057,17,16,LAR,1
2022,14,2022-12-11,NYJ,BUF,349.85,0.9016,BUF,0.9016,20,12,BUF,1
2022,14,2022-12-11,CLE,CIN,67.86,0.6439,CIN,0.6439,23,10,CIN,1
2022,14,2022-12-11,HOU,DAL,328.12,0.89,DAL,0.89,27,23,DAL,1
2022,14,2022-12-11,MIN,DET,-215.07,0.2618,MIN,0.7382,34,23,DET,0
2022,14,2022-12-11,PHI,NYG,-248.19,0.2267,PHI,0.7733,22,48,PHI,1
2022,14,2022-12-11,BAL,PIT,-99.03,0.4089,BAL,0.5911,14,16,BAL,1
2022,14,2022-12-11,JAX,TEN,284.04,0.8625,TEN,0.8625,22,36,JAX,0
2022,14,2022-12-11,KC,DEN,-350.74,0.1397,KC,0.8603,28,34,KC,1
2022,14,2022-12-11,CAR,SEA,201.87,0.7963,SEA,0.7963,24,30,CAR,0
2022,14,2022-12-11,TB,SF,-1.43,0.5482,SF,0.5482,35,7,SF,1
2022,14,2022-12-12,MIA,LAC,-5.29,0.5427,LAC,0.5427,23,17,LAC,1
2022,14,2022-12-13,NE,ARI,-128.66,0.3684,NE,0.6316,13,27,NE,1
2022,15,2022-12-16,SF,SEA,-29.36,0.5081,SEA,0.5081,13,21,SF,0
2022,15,2022-12-17,IND,MIN,63.94,0.6387,MIN,0.6387,39,36,MIN,1
2022,15,2022-12-17,BAL,CLE,-224.1,0.2519,BAL,0.7481,13,3,CLE,0
2022,15,2022-12-18,MIA,BUF,226.84,0.8187,BUF,0.8187,32,29,BUF,1
